order_id,order_date,warehouse_id,product_id,supplier_id,order_qty,order_value_usd
O0000472,2025-08-16,W02,P00533,S0107,20,2935.2
O0000473,2025-08-16,W07,P00671,S0118,14,612.08
O0000474,2025-11-27,W06,P00110,S0079,22,1415.7
O0000475,2025-09-23,W07,P00668,S0128,7,969.92
O0000476,2025-12-30,W07,P00579,S0004,9,1662.12
O0000477,2025-11-16,W05,P00697,S0145,8,1955.04
O0000478,2026-01-03,W08,P00184,S0039,14,1578.36
O0000479,2025-11-17,W08,P00260,S0093,19,506.16
O0000480,2026-02-11,W07,P00754,S0140,11,122.32
O0000481,2025-09-19,W02,P00766,S0030,13,2706.21
O0000482,2025-09-25,W02,P00220,S0177,22,1408.44
O0000483,2025-12-23,W07,P00347,S0195,14,2663.78
O0000484,2026-02-06,W01,P00165,S0169,4,870.4
O0000485,2025-11-22,W01,P00094,S0083,15,3198.3
O0000486,2026-01-15,W07,P00091,S0188,5,656.95
O0000487,2025-08-31,W05,P00228,S0057,6,959.28
O0000488,2025-11-21,W07,P00629,S0063,17,3156.05
O0000489,2026-01-29,W05,P00729,S0044,14,510.02
O0000490,2025-09-28,W08,P00450,S0008,11,411.51
O0000491,2025-08-17,W04,P00673,S0048,18,4129.02
O0000492,2025-10-03,W01,P00614,S0096,8,1985.84
O0000493,2025-12-23,W04,P00630,S0113,12,721.44
O0000494,2025-10-15,W01,P00162,S0023,13,1040.0
O0000495,2025-09-06,W05,P00799,S0105,4,687.2
O0000496,2025-11-26,W04,P00531,S0182,17,2407.37
O0000497,2025-08-18,W02,P00093,S0120,2,220.04
O0000498,2026-01-05,W06,P00356,S0074,9,189.27
O0000499,2025-10-24,W04,P00621,S0119,18,3042.54
O0000500,2025-11-26,W01,P00268,S0151,10,555.6
O0000501,2025-09-28,W07,P00519,S0130,13,1477.97
O0000502,2025-10-29,W06,P00120,S0164,13,2825.94
O0000503,2025-12-24,W05,P00551,S0177,15,2652.6
O0000504,2026-02-08,W08,P00387,S0060,4,537.72
O0000505,2026-01-06,W08,P00789,S0081,12,374.76
O0000506,2025-12-10,W08,P00601,S0147,17,2296.53
O0000507,2025-08-22,W08,P00120,S0164,11,2391.18
O0000508,2025-10-10,W04,P00324,S0057,17,1700.51
O0000509,2025-11-28,W06,P00529,S0042,2,198.9
O0000510,2025-10-21,W04,P00295,S0096,9,2146.41
O0000511,2025-09-07,W07,P00690,S0145,11,685.52
O0000512,2026-01-03,W03,P00488,S0044,6,992.22
O0000513,2025-11-03,W06,P00224,S0006,15,3667.95
O0000514,2026-02-05,W04,P00511,S0056,9,1320.03
O0000515,2025-10-05,W04,P00754,S0140,12,133.44
O0000516,2025-10-12,W04,P00256,S0107,16,2630.72
O0000517,2026-01-20,W06,P00160,S0074,12,1995.84
O0000518,2025-09-04,W08,P00629,S0063,9,1670.85
O0000519,2025-08-16,W01,P00494,S0124,8,501.84
O0000520,2026-01-09,W05,P00503,S0116,15,952.2
O0000521,2025-09-30,W05,P00408,S0005,13,851.11
O0000522,2025-08-28,W07,P00490,S0021,19,252.13
O0000523,2025-12-31,W01,P00515,S0187,5,463.55
O0000524,2025-09-28,W08,P00124,S0123,21,636.09
O0000525,2026-02-09,W08,P00324,S0057,11,1100.33
O0000526,2025-10-07,W07,P00595,S0107,11,1936.88
O0000527,2025-09-09,W06,P00371,S0090,8,631.52
O0000528,2026-01-02,W05,P00243,S0004,8,540.72
O0000529,2025-10-22,W08,P00628,S0153,9,92.97
O0000530,2025-12-01,W04,P00430,S0052,15,3325.2
O0000531,2026-02-10,W06,P00374,S0033,14,2354.66
O0000532,2025-09-30,W03,P00590,S0079,8,332.88
O0000533,2026-02-06,W04,P00103,S0177,10,1200.7
O0000534,2026-01-04,W07,P00391,S0129,1,132.81
O0000535,2025-10-04,W03,P00757,S0043,18,2924.28
O0000536,2025-09-29,W07,P00512,S0013,20,1435.6
O0000537,2025-09-18,W06,P00499,S0188,9,2223.27
O0000538,2026-01-07,W01,P00408,S0005,19,1243.93
O0000539,2025-09-09,W03,P00062,S0022,12,1936.8
O0000540,2026-01-23,W02,P00461,S0181,16,1802.88
O0000541,2025-11-08,W05,P00370,S0086,7,155.47
O0000542,2025-10-19,W06,P00021,S0074,17,920.21
O0000543,2025-11-28,W02,P00360,S0083,22,3344.88
O0000544,2025-10-04,W03,P00800,S0182,1,210.29
O0000545,2025-10-26,W06,P00333,S0081,8,1158.32
O0000546,2025-12-07,W02,P00391,S0129,5,664.05
O0000547,2026-01-19,W05,P00475,S0135,9,934.92
O0000548,2025-09-26,W06,P00432,S0065,9,99.72
O0000549,2026-01-23,W07,P00074,S0145,16,3792.64
O0000550,2025-11-03,W06,P00669,S0066,14,2678.34
O0000551,2025-10-28,W05,P00620,S0001,9,1705.77
O0000552,2025-12-06,W06,P00766,S0030,8,1665.36
O0000553,2026-01-12,W08,P00424,S0198,17,2487.27
O0000554,2025-09-16,W04,P00678,S0056,22,2803.24
O0000555,2025-10-18,W02,P00216,S0171,13,56.29
O0000556,2025-08-31,W08,P00562,S0106,14,1174.74
O0000557,2025-08-28,W01,P00790,S0030,3,142.2
O0000558,2025-09-05,W02,P00269,S0085,18,3492.72
O0000559,2026-01-20,W03,P00087,S0004,4,850.76
O0000560,2025-11-02,W04,P00254,S0095,1,168.28
O0000561,2025-10-26,W08,P00642,S0048,17,3214.7
O0000562,2025-09-27,W01,P00036,S0117,17,596.19
O0000563,2026-01-31,W06,P00334,S0182,16,2572.16
O0000564,2025-12-31,W05,P00562,S0106,6,503.46
O0000565,2025-12-06,W03,P00715,S0048,4,682.24
O0000566,2025-12-09,W07,P00537,S0038,10,2057.7
O0000567,2026-01-25,W05,P00356,S0074,7,147.21
O0000568,2025-09-06,W08,P00316,S0199,12,2825.64
O0000569,2025-11-16,W07,P00267,S0018,12,2493.48
O0000570,2025-12-26,W03,P00353,S0071,12,1784.04
O0000571,2025-10-27,W08,P00548,S0157,25,3052.0
O0000572,2025-12-15,W05,P00010,S0066,12,156.12
O0000573,2025-12-03,W05,P00612,S0121,12,118.44
O0000574,2025-11-18,W04,P00422,S0065,12,2247.96
O0000575,2026-01-05,W07,P00405,S0121,12,2095.56
O0000576,2026-01-27,W07,P00388,S0121,21,4749.99
O0000577,2025-10-10,W05,P00082,S0027,8,1399.2
O0000578,2026-01-18,W05,P00292,S0106,14,1204.84
O0000579,2026-01-28,W05,P00423,S0018,12,1050.12
O0000580,2025-09-18,W05,P00114,S0071,14,2543.8
O0000581,2026-01-25,W08,P00633,S0060,3,612.93
O0000582,2025-12-18,W04,P00329,S0034,14,1348.06
O0000583,2025-08-19,W03,P00051,S0198,13,1909.05
O0000584,2025-09-10,W05,P00276,S0135,11,332.09
O0000585,2025-09-16,W08,P00745,S0152,14,3490.48
O0000586,2025-08-18,W08,P00223,S0148,12,904.56
O0000587,2025-11-10,W07,P00320,S0107,13,906.75
O0000588,2025-11-18,W08,P00714,S0142,5,1177.0
O0000589,2025-08-23,W06,P00083,S0176,20,3018.0
O0000590,2025-08-29,W05,P00795,S0036,1,48.4
O0000591,2025-11-23,W02,P00557,S0192,8,966.48
O0000592,2025-10-18,W07,P00013,S0160,12,958.2
O0000593,2025-09-15,W04,P00395,S0183,12,2541.36
O0000594,2025-08-23,W04,P00472,S0120,5,1006.55
O0000595,2025-09-08,W04,P00485,S0021,1,64.15
O0000596,2025-11-05,W03,P00645,S0015,21,2970.87
O0000597,2025-08-25,W02,P00260,S0093,6,159.84
O0000598,2025-11-15,W01,P00683,S0138,12,2932.92
O0000599,2025-10-09,W02,P00242,S0143,8,741.68
O0000600,2025-09-26,W05,P00599,S0020,8,1835.84
O0000601,2025-09-14,W07,P00249,S0163,13,2682.16
O0000602,2026-02-07,W08,P00705,S0020,12,914.64
O0000603,2026-01-14,W03,P00381,S0170,12,1026.24
O0000604,2025-12-20,W02,P00703,S0005,7,1683.08
O0000605,2026-01-20,W06,P00778,S0116,10,1488.7
O0000606,2026-01-27,W03,P00719,S0190,10,986.3
O0000607,2025-12-30,W02,P00129,S0199,6,789.6
O0000608,2026-01-04,W06,P00450,S0008,12,448.92
O0000609,2025-10-03,W01,P00706,S0146,5,1044.95
O0000610,2025-10-18,W01,P00497,S0119,18,946.8
O0000611,2026-02-11,W08,P00573,S0010,9,38.7
O0000612,2025-10-02,W03,P00557,S0192,20,2416.2
O0000613,2025-11-12,W06,P00750,S0163,1,77.1
O0000614,2026-01-15,W03,P00071,S0194,14,135.8
O0000615,2025-12-28,W03,P00461,S0181,10,1126.8
O0000616,2025-11-16,W08,P00001,S0072,16,3461.76
O0000617,2026-01-25,W07,P00752,S0097,12,244.08
O0000618,2025-11-16,W04,P00329,S0034,13,1251.77
O0000619,2025-08-31,W07,P00195,S0026,5,662.2
O0000620,2026-01-03,W03,P00628,S0153,10,103.3
O0000621,2025-10-26,W06,P00420,S0100,10,2185.9
O0000622,2025-12-26,W02,P00045,S0070,9,767.61
O0000623,2025-09-17,W03,P00033,S0200,14,1504.16
O0000624,2025-09-09,W01,P00585,S0002,18,1200.06
O0000625,2026-01-26,W07,P00674,S0135,3,31.17
O0000626,2026-01-13,W05,P00051,S0198,12,1762.2
O0000627,2025-11-16,W04,P00621,S0119,11,1859.33
O0000628,2025-10-07,W08,P00082,S0027,11,1923.9
O0000629,2025-12-12,W01,P00370,S0086,1,22.21
O0000630,2025-11-29,W06,P00726,S0099,6,30.36
O0000631,2025-08-29,W05,P00542,S0189,14,2553.6
O0000632,2025-10-31,W02,P00222,S0028,12,729.96
O0000633,2025-12-25,W02,P00104,S0115,10,1986.5
O0000634,2025-10-02,W04,P00539,S0049,4,26.8
O0000635,2026-01-30,W04,P00584,S0036,9,1083.69
O0000636,2026-01-04,W07,P00765,S0027,9,677.43
O0000637,2025-09-11,W06,P00691,S0077,3,514.92
O0000638,2025-09-10,W03,P00185,S0089,14,1182.3
O0000639,2026-01-02,W07,P00517,S0146,10,1413.3
O0000640,2026-01-15,W08,P00361,S0016,15,1705.95
O0000641,2025-11-03,W06,P00381,S0170,4,342.08
O0000642,2025-11-05,W04,P00577,S0085,16,676.8
O0000643,2026-01-01,W04,P00385,S0094,13,2206.62
O0000644,2025-10-19,W06,P00464,S0116,1,44.82
O0000645,2025-12-07,W07,P00001,S0072,9,1947.24
O0000646,2026-01-14,W01,P00531,S0182,1,141.61
O0000647,2025-09-18,W05,P00007,S0089,10,1826.8
O0000648,2025-11-03,W01,P00791,S0131,16,1573.44
O0000649,2026-02-07,W05,P00567,S0083,4,291.12
O0000650,2026-01-08,W03,P00097,S0087,11,100.32
O0000651,2025-08-24,W08,P00365,S0094,14,1322.58
O0000652,2026-01-11,W04,P00239,S0030,15,1772.25
O0000653,2025-10-19,W05,P00095,S0072,4,882.56
O0000654,2025-10-09,W02,P00741,S0082,8,594.24
O0000655,2025-11-06,W08,P00178,S0063,1,115.28
O0000656,2026-02-10,W02,P00610,S0012,12,1284.96
O0000657,2026-01-26,W05,P00039,S0141,11,1238.49
O0000658,2025-09-04,W01,P00790,S0030,4,189.6
O0000659,2025-11-08,W06,P00445,S0115,1,12.5
O0000660,2025-10-12,W01,P00650,S0014,18,1234.44
O0000661,2026-01-23,W07,P00056,S0125,11,620.62
O0000662,2025-12-31,W03,P00335,S0030,13,1331.85
O0000663,2025-12-21,W04,P00157,S0121,21,1854.09
O0000664,2025-11-23,W08,P00771,S0182,15,458.1
O0000665,2026-01-14,W02,P00228,S0057,2,319.76
O0000666,2025-09-21,W03,P00345,S0061,16,440.0
O0000667,2025-09-05,W08,P00586,S0115,11,2078.23
O0000668,2025-10-21,W02,P00409,S0141,4,940.72
O0000669,2025-12-21,W07,P00793,S0125,8,1276.8
O0000670,2025-12-16,W04,P00500,S0103,2,68.86
O0000671,2025-11-24,W04,P00575,S0035,4,852.24
O0000672,2025-10-17,W04,P00074,S0145,5,1185.2
O0000673,2025-10-22,W07,P00332,S0112,8,53.2
O0000674,2025-09-12,W07,P00434,S0168,4,337.28
O0000675,2025-11-16,W06,P00196,S0004,8,1449.36
O0000676,2025-08-21,W05,P00174,S0030,19,2212.36
O0000677,2025-11-12,W08,P00639,S0013,13,3160.69
O0000678,2025-10-13,W04,P00702,S0046,13,3020.29
O0000679,2025-11-18,W03,P00776,S0162,11,525.14
O0000680,2025-08-28,W04,P00636,S0170,9,1181.43
O0000681,2025-09-21,W05,P00015,S0171,6,619.68
O0000682,2025-11-01,W08,P00483,S0043,21,885.57
O0000683,2025-08-20,W06,P00215,S0164,11,714.89
O0000684,2026-01-01,W05,P00562,S0106,7,587.37
O0000685,2025-12-16,W03,P00712,S0199,11,912.34
O0000686,2026-01-11,W01,P00262,S0016,10,1007.4
O0000687,2025-09-27,W01,P00291,S0111,14,1595.86
O0000688,2025-10-23,W01,P00477,S0165,20,407.8
O0000689,2026-01-29,W01,P00069,S0090,8,460.88
O0000690,2026-01-30,W06,P00111,S0185,15,746.4
O0000691,2025-08-19,W05,P00665,S0005,1,66.67
O0000692,2025-12-23,W02,P00324,S0057,22,2200.66
O0000693,2025-12-17,W02,P00191,S0099,16,3954.08
O0000694,2026-01-05,W01,P00041,S0067,26,4899.44
O0000695,2025-10-17,W05,P00342,S0020,2,257.2
O0000696,2025-08-19,W06,P00701,S0176,12,2778.6
O0000697,2025-11-13,W06,P00641,S0105,5,195.05
O0000698,2025-12-21,W05,P00064,S0098,30,2495.4
O0000699,2026-01-22,W05,P00397,S0070,20,2268.6
O0000700,2025-08-22,W05,P00231,S0080,4,790.32
O0000701,2025-09-22,W06,P00403,S0026,10,2101.2
O0000702,2025-11-20,W04,P00428,S0035,9,158.85
O0000703,2025-10-15,W03,P00437,S0087,24,5843.52
O0000704,2025-11-07,W08,P00556,S0089,9,2080.35
O0000705,2025-09-17,W04,P00669,S0066,16,3060.96
O0000706,2025-10-05,W03,P00317,S0014,17,689.86
O0000707,2026-02-07,W03,P00441,S0140,28,2095.8
O0000708,2025-09-21,W03,P00326,S0197,11,396.33
O0000709,2025-09-01,W02,P00189,S0012,6,485.46
O0000710,2025-08-22,W06,P00424,S0198,23,3365.13
O0000711,2025-11-28,W05,P00454,S0155,11,440.55
O0000712,2026-01-25,W05,P00156,S0163,1,203.93
O0000713,2025-10-02,W02,P00135,S0062,16,721.76
O0000714,2026-01-18,W05,P00621,S0119,21,3549.63
O0000715,2026-01-07,W04,P00611,S0139,13,3231.02
O0000716,2025-11-14,W02,P00705,S0020,21,1600.62
O0000717,2025-12-15,W03,P00515,S0187,15,1390.65
O0000718,2026-01-28,W06,P00189,S0012,6,485.46
O0000719,2025-11-22,W08,P00486,S0033,14,2198.14
O0000720,2025-08-23,W07,P00783,S0030,14,938.84
O0000721,2025-08-18,W05,P00423,S0018,13,1137.63
O0000722,2025-10-05,W04,P00068,S0005,20,3755.2
O0000723,2025-09-29,W08,P00632,S0036,6,761.82
O0000724,2025-12-10,W04,P00438,S0178,12,1504.68
O0000725,2025-11-26,W01,P00623,S0064,11,1278.64
O0000726,2025-11-03,W07,P00627,S0062,6,318.66
O0000727,2026-01-08,W01,P00534,S0153,17,2034.9
O0000728,2025-08-25,W04,P00532,S0005,16,1493.6
O0000729,2025-12-30,W07,P00753,S0150,17,1723.8
O0000730,2026-01-23,W01,P00195,S0026,13,1721.72
O0000731,2025-10-28,W08,P00408,S0005,19,1243.93
O0000732,2025-10-27,W08,P00171,S0032,5,45.8
O0000733,2025-12-01,W05,P00628,S0153,20,206.6
O0000734,2025-09-20,W08,P00662,S0195,7,1471.75
O0000735,2025-12-08,W02,P00740,S0123,8,639.36
O0000736,2026-01-11,W03,P00403,S0026,11,2311.32
O0000737,2025-11-28,W06,P00462,S0178,18,4127.22
O0000738,2025-10-05,W08,P00093,S0120,13,1430.26
O0000739,2025-10-18,W06,P00709,S0177,6,1089.54
O0000740,2025-09-25,W02,P00094,S0083,4,852.88
O0000741,2025-09-13,W08,P00650,S0014,7,480.06
O0000742,2025-11-21,W03,P00388,S0121,17,3845.23
O0000743,2026-01-02,W07,P00045,S0070,13,1108.77
O0000744,2026-01-06,W03,P00167,S0160,1,189.6
O0000745,2025-09-21,W03,P00788,S0158,10,1483.6
O0000746,2025-11-02,W08,P00296,S0018,5,123.1
O0000747,2026-01-22,W03,P00121,S0027,24,5242.32
O0000748,2025-08-15,W05,P00013,S0160,2,159.7
O0000749,2025-12-10,W08,P00511,S0056,11,1613.37
O0000750,2025-12-19,W04,P00223,S0148,11,829.18
O0000751,2026-01-12,W08,P00465,S0023,9,1827.09
O0000752,2026-01-15,W01,P00251,S0012,13,3076.71
O0000753,2026-01-02,W05,P00635,S0061,4,307.36
O0000754,2025-10-07,W01,P00190,S0181,3,685.59
O0000755,2025-09-21,W01,P00669,S0066,10,1913.1
O0000756,2025-08-23,W05,P00340,S0102,14,3050.46
O0000757,2025-09-06,W01,P00112,S0191,8,1079.12
O0000758,2026-02-03,W05,P00626,S0158,13,2495.74
O0000759,2026-01-31,W03,P00467,S0141,11,1501.06
O0000760,2025-08-24,W02,P00787,S0118,6,930.66
O0000761,2025-10-30,W06,P00378,S0050,20,1163.6
O0000762,2025-12-02,W02,P00300,S0171,5,1177.0
O0000763,2025-12-13,W03,P00125,S0103,10,1239.5
O0000764,2025-12-27,W07,P00538,S0009,7,1008.0
O0000765,2025-10-07,W04,P00627,S0062,19,1009.09
O0000766,2026-01-23,W02,P00496,S0041,14,1554.28
O0000767,2026-02-07,W05,P00438,S0178,7,877.73
O0000768,2025-12-27,W06,P00133,S0196,8,428.24
O0000769,2026-01-19,W08,P00533,S0107,11,1614.36
O0000770,2025-09-30,W04,P00726,S0099,5,25.3
O0000771,2025-10-28,W04,P00002,S0090,16,2577.44
O0000772,2025-09-14,W04,P00631,S0194,16,3459.36
O0000773,2025-11-29,W07,P00047,S0178,8,319.2
O0000774,2026-01-25,W04,P00012,S0094,18,1961.28
O0000775,2026-01-25,W04,P00707,S0174,9,2019.06
O0000776,2025-11-01,W05,P00519,S0130,22,2501.18
O0000777,2026-01-02,W06,P00786,S0151,21,636.93
O0000778,2025-11-10,W07,P00742,S0148,12,2351.16
O0000779,2026-01-07,W01,P00180,S0018,15,1057.65
O0000780,2026-02-03,W08,P00486,S0033,22,3454.22
O0000781,2025-08-24,W03,P00494,S0124,15,940.95
O0000782,2025-12-30,W06,P00474,S0080,17,1712.58
O0000783,2025-11-28,W01,P00534,S0153,9,1077.3
O0000784,2025-11-03,W01,P00214,S0150,21,787.29
O0000785,2026-01-09,W06,P00363,S0011,15,951.6
O0000786,2025-08-22,W06,P00385,S0094,13,2206.62
O0000787,2026-01-22,W03,P00585,S0002,8,533.36
O0000788,2025-09-13,W05,P00723,S0111,9,1019.79
O0000789,2025-11-03,W01,P00279,S0129,5,284.7
O0000790,2025-10-14,W06,P00463,S0052,15,486.15
O0000791,2025-10-31,W04,P00538,S0009,11,1584.0
O0000792,2025-08-24,W04,P00095,S0072,14,3088.96
O0000793,2025-12-06,W01,P00495,S0077,14,1602.72
O0000794,2025-11-10,W08,P00751,S0169,10,402.3
O0000795,2025-12-27,W05,P00795,S0036,7,338.8
O0000796,2025-09-09,W03,P00211,S0145,21,3592.89
O0000797,2025-08-24,W08,P00397,S0070,10,1134.3
O0000798,2025-08-16,W05,P00046,S0036,4,157.64
O0000799,2026-02-06,W02,P00342,S0020,10,1286.0
O0000800,2025-12-26,W05,P00024,S0169,12,276.36
O0000801,2026-01-09,W05,P00655,S0192,16,3998.24
O0000802,2025-10-03,W05,P00284,S0183,8,1820.88
O0000803,2025-12-29,W06,P00792,S0148,9,874.44
O0000804,2025-09-22,W03,P00281,S0118,13,2100.15
O0000805,2025-09-13,W01,P00638,S0161,9,1532.97
O0000806,2025-12-31,W06,P00563,S0026,10,1709.4
O0000807,2025-11-04,W05,P00145,S0079,22,3290.54
O0000808,2026-01-08,W04,P00176,S0184,8,595.04
O0000809,2025-09-02,W05,P00628,S0153,17,175.61
O0000810,2025-08-27,W03,P00030,S0184,7,1222.9
O0000811,2025-12-13,W01,P00109,S0091,10,1763.1
O0000812,2025-11-23,W03,P00722,S0027,13,453.18
O0000813,2026-01-14,W08,P00632,S0036,8,1015.76
O0000814,2025-10-04,W02,P00774,S0142,16,667.36
O0000815,2025-12-12,W03,P00096,S0193,17,1993.25
O0000816,2025-12-12,W02,P00467,S0141,1,136.46
O0000817,2025-11-02,W08,P00482,S0032,12,1565.88
O0000818,2026-01-19,W05,P00373,S0080,16,2249.76
O0000819,2025-11-23,W03,P00717,S0064,16,2861.6
O0000820,2025-11-06,W08,P00500,S0103,9,309.87
O0000821,2025-08-22,W02,P00487,S0129,17,2736.32
O0000822,2025-09-27,W05,P00787,S0118,16,2481.76
O0000823,2025-11-12,W03,P00521,S0033,20,4876.4
O0000824,2025-09-11,W06,P00570,S0045,18,1901.52
O0000825,2026-01-28,W02,P00310,S0087,6,534.3
O0000826,2025-11-28,W04,P00636,S0170,10,1312.7
O0000827,2025-10-16,W03,P00494,S0124,7,439.11
O0000828,2026-02-08,W07,P00446,S0158,15,3743.1
O0000829,2026-01-07,W06,P00558,S0138,10,692.4
O0000830,2026-02-02,W02,P00758,S0145,8,1967.44
O0000831,2026-01-08,W08,P00118,S0071,6,79.74
O0000832,2026-01-04,W02,P00456,S0147,8,289.2
O0000833,2025-09-29,W05,P00416,S0001,14,2162.58
O0000834,2026-01-14,W07,P00336,S0044,13,2609.49
O0000835,2025-12-19,W01,P00093,S0120,12,1320.24
O0000836,2026-01-10,W01,P00776,S0162,15,716.1
O0000837,2025-09-21,W03,P00464,S0116,6,268.92
O0000838,2026-01-09,W08,P00201,S0173,10,2151.2
O0000839,2025-10-06,W06,P00307,S0110,1,211.6
O0000840,2025-10-31,W07,P00736,S0002,6,1423.86
O0000841,2025-11-11,W02,P00597,S0196,29,1837.73
O0000842,2025-11-26,W03,P00302,S0154,12,953.88
O0000843,2025-08-30,W06,P00563,S0026,12,2051.28
O0000844,2026-01-05,W06,P00113,S0050,11,612.26
O0000845,2025-10-26,W01,P00241,S0174,4,726.44
O0000846,2026-01-22,W06,P00729,S0044,15,546.45
O0000847,2025-11-20,W07,P00391,S0129,8,1062.48
O0000848,2025-09-28,W08,P00143,S0166,13,506.35
O0000849,2025-10-02,W07,P00369,S0073,13,838.37
O0000850,2026-02-02,W03,P00138,S0009,9,534.69
O0000851,2025-08-17,W02,P00664,S0145,21,4542.09
O0000852,2025-12-17,W07,P00140,S0176,12,718.68
O0000853,2025-09-05,W03,P00658,S0199,16,1155.2
O0000854,2026-02-09,W07,P00639,S0013,1,243.13
O0000855,2025-09-30,W08,P00522,S0096,2,398.26
O0000856,2025-11-21,W06,P00232,S0149,17,1572.33
O0000857,2025-10-01,W07,P00620,S0001,19,3601.07
O0000858,2025-10-14,W05,P00421,S0163,12,1175.4
O0000859,2026-01-01,W06,P00035,S0143,19,1212.2
O0000860,2026-02-11,W06,P00116,S0059,10,915.0
O0000861,2026-01-10,W08,P00708,S0099,20,3787.8
O0000862,2025-12-27,W05,P00477,S0165,16,326.24
O0000863,2025-12-25,W02,P00536,S0044,13,1716.13
O0000864,2025-12-13,W02,P00701,S0176,10,2315.5
O0000865,2026-01-24,W05,P00628,S0153,17,175.61
O0000866,2025-08-17,W08,P00465,S0023,13,2639.13
O0000867,2025-12-24,W08,P00588,S0067,11,1805.21
O0000868,2025-10-29,W05,P00172,S0182,5,206.4
O0000869,2025-08-24,W05,P00745,S0152,13,3241.16
O0000870,2026-01-23,W08,P00593,S0035,7,844.13
O0000871,2025-09-27,W01,P00673,S0048,22,5046.58
O0000872,2026-01-21,W01,P00294,S0081,11,1186.24
O0000873,2025-12-17,W02,P00130,S0114,1,75.74
O0000874,2025-10-25,W05,P00136,S0041,11,29.26
O0000875,2026-01-19,W05,P00282,S0016,12,2995.8
O0000876,2025-09-12,W03,P00606,S0117,11,1560.35
O0000877,2025-09-22,W08,P00379,S0040,13,274.82
O0000878,2026-02-10,W04,P00497,S0119,7,368.2
O0000879,2025-09-30,W01,P00352,S0018,27,3193.83
O0000880,2026-01-14,W03,P00508,S0132,10,1177.7
O0000881,2025-11-28,W07,P00244,S0117,6,560.46
O0000882,2025-09-26,W04,P00592,S0095,3,463.29
O0000883,2025-11-11,W01,P00658,S0199,10,722.0
O0000884,2025-08-28,W03,P00476,S0148,23,466.67
O0000885,2025-11-25,W08,P00309,S0008,1,46.74
O0000886,2025-12-29,W04,P00389,S0095,14,2383.08
O0000887,2026-02-05,W07,P00486,S0033,11,1727.11
O0000888,2025-12-04,W01,P00296,S0018,19,467.78
O0000889,2025-12-07,W07,P00695,S0180,9,400.5
O0000890,2025-08-25,W02,P00545,S0081,18,4306.68
O0000891,2026-01-25,W06,P00443,S0079,5,562.95
O0000892,2025-10-23,W06,P00277,S0122,6,679.02
O0000893,2025-10-22,W02,P00262,S0016,8,805.92
O0000894,2026-02-03,W04,P00752,S0097,7,142.38
O0000895,2026-02-03,W04,P00533,S0107,7,1027.32
O0000896,2025-09-30,W06,P00561,S0164,19,1135.06
O0000897,2025-08-17,W01,P00070,S0200,14,3351.74
O0000898,2025-09-10,W08,P00360,S0083,12,1824.48
O0000899,2025-10-10,W05,P00258,S0009,12,2078.28
O0000900,2025-09-07,W01,P00609,S0191,13,728.52
O0000901,2026-01-30,W04,P00614,S0096,5,1241.15
O0000902,2025-09-14,W02,P00620,S0001,4,758.12
O0000903,2025-09-17,W07,P00673,S0048,12,2752.68
O0000904,2025-10-01,W02,P00713,S0116,3,371.01
O0000905,2025-10-01,W05,P00302,S0154,1,79.49
O0000906,2026-01-25,W08,P00284,S0183,14,3186.54
O0000907,2025-12-02,W06,P00264,S0024,13,2162.81
O0000908,2025-08-30,W07,P00398,S0112,14,346.36
O0000909,2025-11-08,W01,P00265,S0013,16,3154.08
O0000910,2025-12-05,W02,P00504,S0013,10,739.7
O0000911,2025-10-05,W07,P00183,S0151,10,1458.2
O0000912,2025-12-31,W07,P00224,S0006,9,2200.77
O0000913,2026-01-19,W02,P00453,S0099,11,2612.17
O0000914,2025-09-02,W02,P00586,S0115,9,1700.37
O0000915,2025-10-18,W08,P00020,S0141,14,2922.64
O0000916,2026-01-25,W01,P00039,S0141,9,1013.31
O0000917,2026-02-01,W07,P00273,S0034,15,85.35
O0000918,2025-11-23,W01,P00528,S0084,16,3727.68
O0000919,2025-12-18,W08,P00447,S0164,4,980.2
O0000920,2025-09-01,W04,P00004,S0008,17,520.2
O0000921,2025-11-21,W08,P00125,S0103,1,123.95
O0000922,2025-11-14,W06,P00699,S0055,6,1353.12
O0000923,2025-10-31,W07,P00057,S0125,1,9.2
O0000924,2025-09-07,W06,P00548,S0157,1,122.08
O0000925,2025-11-10,W02,P00471,S0127,12,102.24
O0000926,2025-10-05,W03,P00568,S0197,7,169.33
O0000927,2025-08-25,W07,P00677,S0018,15,2660.7
O0000928,2025-09-11,W06,P00499,S0188,20,4940.6
O0000929,2025-09-05,W08,P00753,S0150,12,1216.8
O0000930,2025-08-21,W04,P00501,S0132,13,1836.77
O0000931,2025-11-22,W02,P00554,S0102,7,1434.72
O0000932,2025-12-08,W01,P00038,S0194,6,1338.42
O0000933,2025-11-09,W01,P00346,S0051,12,540.36
O0000934,2025-09-14,W04,P00670,S0186,10,1611.4
O0000935,2026-02-01,W08,P00695,S0180,17,756.5
O0000936,2026-01-10,W04,P00074,S0145,6,1422.24
O0000937,2025-08-24,W03,P00501,S0132,8,1130.32
O0000938,2026-01-20,W01,P00249,S0163,6,1237.92
O0000939,2026-02-10,W03,P00015,S0171,12,1239.36
O0000940,2025-11-01,W02,P00468,S0041,13,2320.89
O0000941,2026-01-18,W03,P00606,S0117,22,3120.7
O0000942,2025-09-13,W08,P00610,S0012,16,1713.28
O0000943,2026-01-19,W04,P00065,S0084,14,1199.8
